step	line	cite	rev	method	kind	symbol	form	at	why	then
adocs/plan_todo/S112_quiescence_move_futility.md	118	src/search_params.hpp:29-32	7862f41	CHOSEN			`src/search_params.hpp` "Not in the set, on purpose"			
adocs/plan_todo/S112_quiescence_move_futility.md	120	src/bitboard.cpp:1096	7862f41	AUTO	const	see_value				static constexpr int see_value[6] = {100, 300, 300, 500, 900, 10000};
adocs/plan_todo/S112_quiescence_move_futility.md	121	src/eval_tables.hpp:24	7862f41	AUTO	const	piece_value		piece_value		static constexpr int piece_value[6] = {PAWN, KNIGHT, BISHOP, ROOK, QUEEN, 0};
adocs/plan_todo/S112_quiescence_move_futility.md	123	src/eval_tables.hpp:44-49	7862f41	PHRASE	phrase	degenerate by five dimensions -- adding c to every		degenerate by five dimensions -- adding c to every	no enclosing definition	// Do not read meaning into an individual number. The parameterisation is // degenerate by five dimensions -- 
adocs/plan_todo/S112_quiescence_move_futility.md	127	src/evaluation.cpp:1125-1134	7862f41	WALK	func	capture_score		capture_score		int capture_score(const board_t* board, move_t move) { // An en-passant victim does not sit on the target squa
adocs/plan_todo/S112_quiescence_move_futility.md	131	src/search.cpp:469	7862f41	WALK	func	quiescence		quiescence		if (!in_check && !MOVE_CAPTURE(moves[i])) { continue; }
adocs/plan_todo/S112_quiescence_move_futility.md	136	src/search.cpp:928-929	7862f41	WALK	func	negamax		negamax		// is_check() is an attack scan - do not pay for it on captures. const bool is_check_move = is_capture ? false
adocs/plan_todo/S112_quiescence_move_futility.md	143	src/search.cpp:361	7862f41	WALK	func	quiescence		quiescence		const int stored_eval = static_eval_is_exact ? static_eval : TT_EVAL_NONE;
adocs/plan_todo/S112_quiescence_move_futility.md	144	src/search.cpp:421	7862f41	WALK	func	quiescence		quiescence		if (stand_pat >= beta) {
adocs/plan_todo/S112_quiescence_move_futility.md	151	src/evaluation.hpp:24-27	7862f41	PHRASE	phrase	one it would have taken, and both are true statements		one it would have taken, and both are true statements	no enclosing definition	// What is returned in that case is the guaranteed bound and not the cheap // score: cheap - LAZY_EVAL_MARGIN 
adocs/plan_todo/S112_quiescence_move_futility.md	156	src/search.cpp:438	7862f41	WALK	func	quiescence		quiescence		if (stand_pat > alpha) { alpha = stand_pat; }
adocs/plan_todo/S112_quiescence_move_futility.md	158	src/search.cpp:576-578	7862f41	WALK	func	quiescence		quiescence		tt_store_entry(state->tt, &game->board, TT_DEPTH_QS, normalize_score(best_value, ply), stored_type, best_move,
adocs/plan_todo/S112_quiescence_move_futility.md	165	tests/test_search.cpp:917-931	7862f41	TITLE	title	search: quiescence		search: quiescence		static int quiesce(const std::string& fen, int alpha, int beta) { REQUIRE_MESSAGE(load_FEN(fen, &game), ("FEN:
adocs/plan_todo/S112_quiescence_move_futility.md	167	src/search.cpp:302	7862f41	WALK	func	quiescence		quiescence		state->explored_nodes++;
adocs/plan_todo/S112_quiescence_move_futility.md	179	src/search.cpp:549	7862f41	WALK	func	quiescence		quiescence		if (in_check && legal_moves == 0) {
adocs/plan_todo/S112_quiescence_move_futility.md	182	src/search.cpp:928	7862f41	WALK	func	negamax		negamax		// is_check() is an attack scan - do not pay for it on captures.
adocs/plan_todo/S112_quiescence_move_futility.md	187	src/search.cpp:446	7862f41	WALK	func	quiescence		quiescence		if (static_cast<int>(qply) >= MAX_QSEARCH_DEPTH) { return stand_pat; }
adocs/plan_todo/S112_quiescence_move_futility.md	187	src/search.cpp:481	7862f41	WALK	func	quiescence		quiescence		if (!in_check && !capture_cannot_lose(&game->board, moves[i]) &&
adocs/plan_todo/S112_quiescence_move_futility.md	189	src/search.cpp:491	7862f41	WALK	func	quiescence		quiescence		int best_value = in_check ? MIN : stand_pat;
adocs/plan_todo/S112_quiescence_move_futility.md	192	tests/test_search.cpp:993-1027	7862f41	TITLE	title	a side in check may not stand pat		a side in check may not stand pat		TEST_CASE_FIXTURE(search_fixture_t, "a side in check may not stand pat") { // Black is ahead on material, so s
adocs/plan_todo/S112_quiescence_move_futility.md	195	tests/test_search.cpp:1067-1079	7862f41	TITLE	title	mate is recognised at depth zero		mate is recognised at depth zero		TEST_CASE_FIXTURE(search_fixture_t, "mate is recognised at depth zero") { const std::string fen = "7k/6Q1/6K1/
adocs/plan_todo/S112_quiescence_move_futility.md	209	src/bitboard.cpp:1096	7862f41	AUTO	const	see_value				static constexpr int see_value[6] = {100, 300, 300, 500, 900, 10000};
adocs/plan_todo/S112_quiescence_move_futility.md	216	src/search.cpp:549	7862f41	WALK	func	quiescence		quiescence		if (in_check && legal_moves == 0) {
adocs/plan_todo/S112_quiescence_move_futility.md	220	search_params.hpp:29-32	7862f41	CHOSEN			`src/search_params.hpp` "Not in the set, on purpose"			
adocs/plan_todo/S112_quiescence_move_futility.md	228	evaluation.cpp:1127-1130	7862f41	WALK	func	capture_score		capture_score		// An en-passant victim does not sit on the target square const piece_t victim = MOVE_EN_PASSANT(move) ? ((boa
adocs/plan_todo/S112_quiescence_move_futility.md	239	src/search.cpp:446	7862f41	WALK	func	quiescence		quiescence		if (static_cast<int>(qply) >= MAX_QSEARCH_DEPTH) { return stand_pat; }
adocs/plan_todo/S113_probcut.md	101	src/search.cpp:765-772	56b4276	WALK	func	negamax		negamax		if (!is_pv && !is_in_check && static_cast<int>(ply) >= RFP_MIN_PLY && depth <= RFP_MAX_DEPTH && beta < MATE_MI
adocs/plan_todo/S113_probcut.md	102	src/search.cpp:814-841	56b4276	WALK	func	negamax		negamax		const int null_reduction = NULL_MOVE_BASE + (depth / NULL_MOVE_DIVISOR); // The reduced search has to keep at 
adocs/plan_todo/S113_probcut.md	103	src/search.cpp:841	56b4276	WALK	func	negamax		negamax		}
adocs/plan_todo/S113_probcut.md	103	src/search.cpp:843	56b4276	WALK	func	negamax		negamax		node_type_t type = TT_ALPHA_NODE;
adocs/plan_todo/S113_probcut.md	107	search.hpp:46-51	56b4276	WALK	func	quiescence		quiescence		int quiescence(int alpha, int beta, size_t ply, size_t qply, game_t* game, search_state_t* state);
adocs/plan_todo/S113_probcut.md	108	src/search.cpp:684	56b4276	WALK	func	negamax		negamax		if (depth < 1) { return quiescence(alpha, beta, ply, 0, game, state); }
adocs/plan_todo/S113_probcut.md	110	src/search.cpp:917	56b4276	WALK	func	negamax		negamax		if (!make_move(game, moves[i])) { continue; }
adocs/plan_todo/S113_probcut.md	114	src/search.cpp:875	56b4276	WALK	func	negamax		negamax		size_t moves_count = generate_captures(game_tables(), &game->board, moves);
adocs/plan_todo/S113_probcut.md	116	evaluation.hpp:308	56b4276	AUTO	decl	capture_score		capture_score		int capture_score(const board_t* board, move_t move);
adocs/plan_todo/S113_probcut.md	117	src/search.cpp:141	56b4276	AUTO	func	pick_next_move		pick_next_move		inline void pick_next_move(move_t moves[], int scores[], size_t count, size_t i)
adocs/plan_todo/S113_probcut.md	118	src/search.cpp:481-482	56b4276	WALK	func	quiescence		quiescence		if (!in_check && !capture_cannot_lose(&game->board, moves[i]) && !see_ge(&game->board, moves[i], 0)) {
adocs/plan_todo/S113_probcut.md	119	bitboard.cpp:1160	56b4276	AUTO	func	capture_cannot_lose		capture_cannot_lose		{
adocs/plan_todo/S113_probcut.md	119	src/bitboard.cpp:1185	56b4276	AUTO	func	see_ge		see_ge		{
adocs/plan_todo/S113_probcut.md	120	src/bitboard.cpp:303-307	56b4276	WALK	func	generate_moves_body		generate_moves_body		} } } // En-passant. It is the one move that takes two pieces off the same rank
adocs/plan_todo/S113_probcut.md	123	src/search.cpp:663-673	56b4276	WALK	func	negamax		negamax		const tt_entry_t* tt_entry = tt_get_entry(state->tt, &game->board); // Copied out now: a deeper node can overw
adocs/plan_todo/S113_probcut.md	124	src/search.cpp:193	56b4276	AUTO	func	de_normalize_score		de_normalize_score		inline int de_normalize_score(int score, int ply)
adocs/plan_todo/S113_probcut.md	132	transposition_table.hpp:49-55	56b4276	WALK	func	tt_store_entry		tt_store_entry		void tt_store_entry(transposition_table_t* tt, const board_t* board, int depth, int score, node_type_t type, m
adocs/plan_todo/S113_probcut.md	133	src/search.cpp:731	56b4276	WALK	func	negamax		negamax		state->static_evals[ply] = static_eval;
adocs/plan_todo/S113_probcut.md	147	src/search_params.hpp:50	56b4276	WALK	define	CHESSO_SEARCH_PARAMS		CHESSO_SEARCH_PARAMS		#define CHESSO_SEARCH_PARAMS(X) \
adocs/plan_todo/S113_probcut.md	148	src/search.cpp:841	56b4276	WALK	func	negamax		negamax		}
adocs/plan_todo/S113_probcut.md	150	src/search.cpp:765-766	56b4276	WALK	func	negamax		negamax		if (!is_pv && !is_in_check && static_cast<int>(ply) >= RFP_MIN_PLY && depth <= RFP_MAX_DEPTH && beta < MATE_MI
adocs/plan_todo/S113_probcut.md	155	src/search.cpp:996	56b4276	WALK	func	negamax		negamax		if (state->aborted) { return 0; }
adocs/plan_todo/S113_probcut.md	162	tests/test_search.cpp:2808	56b4276	TITLE	title	pruning does not hide a forced mate		pruning does not hide a forced mate		TEST_CASE_FIXTURE(search_fixture_t, "pruning does not hide a forced mate")
adocs/plan_todo/S113_probcut.md	169	tests/test_search.cpp:2808	56b4276	TITLE	title	pruning does not hide a forced mate		pruning does not hide a forced mate		TEST_CASE_FIXTURE(search_fixture_t, "pruning does not hide a forced mate")
adocs/plan_todo/S113_probcut.md	170	tests/test_search.cpp:2847	56b4276	TITLE	title	pruning does not hide a mate against the material leader		pruning does not hide a mate against the material leader		TEST_CASE_FIXTURE(search_fixture_t,
adocs/plan_todo/S114_null_move_refinements.md	39	src/search.cpp:829	7504c3d	WALK	func	negamax		negamax		const int null_score = -negamax(-beta, -beta + 1, depth - 1 - reduction,
adocs/plan_todo/S114_null_move_refinements.md	87	src/search.cpp:814	7504c3d	WALK	func	negamax		negamax		const int null_reduction = NULL_MOVE_BASE + (depth / NULL_MOVE_DIVISOR);
adocs/plan_todo/S114_null_move_refinements.md	87	src/search_params.hpp:189-190	7504c3d	SPAN	xmacro	NULL_MOVE_BASE	`src/search_params.hpp` `NULL_MOVE_BASE` and `src/search_params.hpp` `NULL_MOVE_DIVISOR`	NULL_MOVE_BASE	also NULL_MOVE_DIVISOR	X(NULL_MOVE_BASE, "NullMoveBase", 3, 0, 16) \ X(NULL_MOVE_DIVISOR, "NullMoveDivisor", 6, 1, 64) \
adocs/plan_todo/S114_null_move_refinements.md	89	src/search.cpp:822-824	7504c3d	WALK	func	negamax		negamax		if (!is_pv && !is_in_check && ply > 0 && prev_move != 0 && depth - 1 - null_reduction >= 1 && beta < MATE_MIN 
adocs/plan_todo/S114_null_move_refinements.md	93	src/search.cpp:823	7504c3d	WALK	func	negamax		negamax		depth - 1 - null_reduction >= 1 && beta < MATE_MIN && beta > -MATE_MIN &&
adocs/plan_todo/S114_null_move_refinements.md	93	src/search.cpp:816-821	7504c3d	WALK	func	negamax		negamax		// The reduced search has to keep at least one real ply. Let it fall to zero // and it becomes pure quiescence
adocs/plan_todo/S114_null_move_refinements.md	96	tests/test_search.cpp:2808	7504c3d	TITLE	title	pruning does not hide a forced mate		pruning does not hide a forced mate		TEST_CASE_FIXTURE(search_fixture_t, "pruning does not hide a forced mate")
adocs/plan_todo/S114_null_move_refinements.md	98	src/evaluation.cpp:1111	7504c3d	AUTO	func	game_phase		game_phase		int game_phase(const board_t* board)
adocs/plan_todo/S114_null_move_refinements.md	99	src/eval_tables.hpp:28	7504c3d	WALK	const	phase_value		phase_value		static constexpr int phase_value[6] = {0, 1, 1, 2, 4, 0};
adocs/plan_todo/S114_null_move_refinements.md	102	src/search.cpp:836-839	7504c3d	WALK	func	negamax		negamax		if (null_score >= beta) { // A mate score out of a null move search is not a mate anyone can force, // it is a
adocs/plan_todo/S114_null_move_refinements.md	107	src/search.cpp:839	7504c3d	WALK	func	negamax		negamax		return (null_score >= MATE_MIN) ? beta : null_score;
adocs/plan_todo/S114_null_move_refinements.md	111	src/search.cpp:720	7504c3d	WALK	func	negamax		negamax		const int static_eval =
adocs/plan_todo/S114_null_move_refinements.md	112	src/search.cpp:731	7504c3d	WALK	func	negamax		negamax		state->static_evals[ply] = static_eval;
adocs/plan_todo/S114_null_move_refinements.md	117	src/search_params.hpp:189-190	7504c3d	SPAN	xmacro	NULL_MOVE_BASE	`src/search_params.hpp` `NULL_MOVE_BASE` and `src/search_params.hpp` `NULL_MOVE_DIVISOR`	NULL_MOVE_BASE	also NULL_MOVE_DIVISOR	X(NULL_MOVE_BASE, "NullMoveBase", 3, 0, 16) \ X(NULL_MOVE_DIVISOR, "NullMoveDivisor", 6, 1, 64) \
adocs/plan_todo/S114_null_move_refinements.md	121	src/search.cpp:823	7504c3d	WALK	func	negamax		negamax		depth - 1 - null_reduction >= 1 && beta < MATE_MIN && beta > -MATE_MIN &&
adocs/plan_todo/S114_null_move_refinements.md	127	tests/test_search.cpp:2808	7504c3d	TITLE	title	pruning does not hide a forced mate		pruning does not hide a forced mate		TEST_CASE_FIXTURE(search_fixture_t, "pruning does not hide a forced mate")
adocs/plan_todo/S114_null_move_refinements.md	208	src/search.cpp:823	7504c3d	WALK	func	negamax		negamax		depth - 1 - null_reduction >= 1 && beta < MATE_MIN && beta > -MATE_MIN &&
adocs/plan_todo/S114_null_move_refinements.md	210	src/search.cpp:684	7504c3d	WALK	func	negamax		negamax		if (depth < 1) { return quiescence(alpha, beta, ply, 0, game, state); }
adocs/plan_todo/S114_null_move_refinements.md	231	src/search.cpp:841	7504c3d	WALK	func	negamax		negamax		}
adocs/plan_todo/S114_null_move_refinements.md	231	src/search.cpp:814-841	7504c3d	WALK	func	negamax		negamax		const int null_reduction = NULL_MOVE_BASE + (depth / NULL_MOVE_DIVISOR); // The reduced search has to keep at 
adocs/plan_todo/S114_null_move_refinements.md	270	src/search.cpp:823	7504c3d	WALK	func	negamax		negamax		depth - 1 - null_reduction >= 1 && beta < MATE_MIN && beta > -MATE_MIN &&
adocs/plan_todo/S115_aspiration_refinements.md	82	src/search.cpp:1103	192a5a3	WALK	func	negamax		negamax		return best_so_far;
adocs/plan_todo/S115_aspiration_refinements.md	83	src/search.cpp:771	192a5a3	WALK	func	negamax		negamax		if (static_eval - margin >= beta) { return static_eval - margin; }
adocs/plan_todo/S115_aspiration_refinements.md	83	src/search.cpp:839	192a5a3	WALK	func	negamax		negamax		return (null_score >= MATE_MIN) ? beta : null_score;
adocs/plan_todo/S115_aspiration_refinements.md	84	src/search.cpp:236-249	192a5a3	WALK	func	tt_entry_answers		tt_entry_answers		if (entry->type == TT_PV_NODE) { *score = tt_score; return true; } if (entry->type == TT_BETA_NODE && tt_score
adocs/plan_todo/S115_aspiration_refinements.md	85	src/search.cpp:580	192a5a3	WALK	func	quiescence		quiescence		return best_value;
adocs/plan_todo/S115_aspiration_refinements.md	89	src/chesso.cpp:765-772	192a5a3	WALK	func	iterative_deepening_search		iterative_deepening_search		result.total_node_explored = 0; // If no move found in the book search by engine // NOTE: stop_search_signal i
adocs/plan_todo/S115_aspiration_refinements.md	90	src/chesso.cpp:776-795	192a5a3	WALK	func	iterative_deepening_search		iterative_deepening_search		std::atomic_bool never_stop = false; state.stop = &never_stop; const auto beguine_of_the_search = std::chrono:
adocs/plan_todo/S115_aspiration_refinements.md	91	src/chesso.cpp:787	192a5a3	WALK	func	iterative_deepening_search		iterative_deepening_search		// The mate distance behind last_score, when it is a mate. Carried because the
adocs/plan_todo/S115_aspiration_refinements.md	92	src/chesso.cpp:789	192a5a3	WALK	func	iterative_deepening_search		iterative_deepening_search		// the line then has to be completed against the score it is printed beside.
adocs/plan_todo/S115_aspiration_refinements.md	93	src/chesso.cpp:792	192a5a3	WALK	func	iterative_deepening_search		iterative_deepening_search		int last_mate_in = 0;
adocs/plan_todo/S115_aspiration_refinements.md	94	src/chesso.cpp:794	192a5a3	WALK	func	iterative_deepening_search		iterative_deepening_search		// The centre of the next iteration's aspiration window, and whether there is
adocs/plan_todo/S115_aspiration_refinements.md	95	src/chesso.cpp:783-785	192a5a3	WALK	func	iterative_deepening_search		iterative_deepening_search		// depth that actually mean something alongside the line it will play. std::string last_score = "cp 0"; int la
adocs/plan_todo/S115_aspiration_refinements.md	97	src/chesso.cpp:831-842	192a5a3	HAND	func	iterative_deepening_search		iterative_deepening_search	paragraph names last_aspiration_failures	// Cap this iteration at whatever is left of the overall budget, so the // limit is honoured inside the search
adocs/plan_todo/S115_aspiration_refinements.md	98	src/chesso.cpp:60-64	192a5a3	CHOSEN			`src/chesso.cpp` `last_aspiration_failures`			
adocs/plan_todo/S115_aspiration_refinements.md	98	src/chesso.cpp:88-89	192a5a3	CHOSEN			`src/chesso.cpp` `last_aspiration_failures`			
adocs/plan_todo/S115_aspiration_refinements.md	127	search.cpp:1074-1096	192a5a3	WALK	func	negamax		negamax		if (ply == 0) { state->best_move = best_move; // A root fail-high leaves the two disagreeing, and S021 is what
adocs/plan_todo/S115_aspiration_refinements.md	138	src/chesso.cpp:792	192a5a3	WALK	func	iterative_deepening_search		iterative_deepening_search		int last_mate_in = 0;
adocs/plan_todo/S115_aspiration_refinements.md	146	src/search.hpp:8	192a5a3	WALK	const	SEARCH_SCORE_INF		SEARCH_SCORE_INF		inline constexpr int SEARCH_SCORE_INF = 2000000000;
adocs/plan_todo/S115_aspiration_refinements.md	150	search.cpp:16	192a5a3	WALK	define	MATE_MAX		MATE_MAX		#define MATE_MAX 49000
adocs/plan_todo/S115_aspiration_refinements.md	151	src/chesso.cpp:783	192a5a3	WALK	func	iterative_deepening_search		iterative_deepening_search		// depth that actually mean something alongside the line it will play.
adocs/plan_todo/S115_aspiration_refinements.md	152	src/chesso.cpp:842	192a5a3	WALK	func	iterative_deepening_search		iterative_deepening_search		// the root is searched in a band around it instead of from -inf to +inf. A
adocs/plan_todo/S115_aspiration_refinements.md	171	chesso.cpp:678	192a5a3	WALK	func	search_book_move		search_book_move		for (size_t i = 0; i < moves_cout; ++i) {
adocs/plan_todo/S115_aspiration_refinements.md	173	search.cpp:1074-1096	192a5a3	WALK	func	negamax		negamax		if (ply == 0) { state->best_move = best_move; // A root fail-high leaves the two disagreeing, and S021 is what
adocs/plan_todo/S115_aspiration_refinements.md	177	chesso.cpp:847-879	192a5a3	WALK	func	iterative_deepening_search		iterative_deepening_search		// a bound - the search proved "at most alpha" or "at least beta" and // nothing more - so the iteration is re
adocs/plan_todo/S115_aspiration_refinements.md	196	chesso.cpp:847-879	192a5a3	WALK	func	iterative_deepening_search		iterative_deepening_search		// a bound - the search proved "at most alpha" or "at least beta" and // nothing more - so the iteration is re
adocs/plan_todo/S115_aspiration_refinements.md	209	search.cpp:1103	192a5a3	WALK	func	negamax		negamax		return best_so_far;
adocs/plan_todo/S115_aspiration_refinements.md	210	src/search.cpp:771	192a5a3	WALK	func	negamax		negamax		if (static_eval - margin >= beta) { return static_eval - margin; }
adocs/plan_todo/S115_aspiration_refinements.md	210	src/search.cpp:839	192a5a3	WALK	func	negamax		negamax		return (null_score >= MATE_MIN) ? beta : null_score;
adocs/plan_todo/S115_aspiration_refinements.md	210	src/search.cpp:236-249	192a5a3	WALK	func	tt_entry_answers		tt_entry_answers		if (entry->type == TT_PV_NODE) { *score = tt_score; return true; } if (entry->type == TT_BETA_NODE && tt_score
adocs/plan_todo/S115_aspiration_refinements.md	211	src/search.cpp:580	192a5a3	WALK	func	quiescence		quiescence		return best_value;
adocs/plan_todo/S115_aspiration_refinements.md	212	chesso.cpp:787	192a5a3	WALK	func	iterative_deepening_search		iterative_deepening_search		// The mate distance behind last_score, when it is a mate. Carried because the
adocs/plan_todo/S115_aspiration_refinements.md	212	src/chesso.cpp:789	192a5a3	WALK	func	iterative_deepening_search		iterative_deepening_search		// the line then has to be completed against the score it is printed beside.
adocs/plan_todo/S116_razoring_depth_one.md	81	src/search.cpp:733-772	7862f41	WALK	func	negamax		negamax		// Reverse futility pruning, also called static null move pruning. The null // move observation without the nu
adocs/plan_todo/S116_razoring_depth_one.md	82	src/search.cpp:774-841	7862f41	WALK	func	negamax		negamax		// Null move pruning. Give the opponent a free move; if the position is still // good enough to fail high afte
adocs/plan_todo/S116_razoring_depth_one.md	85	src/search.cpp:771	7862f41	WALK	func	negamax		negamax		if (static_eval - margin >= beta) { return static_eval - margin; }
adocs/plan_todo/S116_razoring_depth_one.md	86	src/search.cpp:973	7862f41	WALK	func	negamax		negamax		score = -negamax(-alpha - 1, -alpha, child_depth - reduction, ply + 1,
adocs/plan_todo/S116_razoring_depth_one.md	96	src/search.cpp:766	7862f41	WALK	func	negamax		negamax		depth <= RFP_MAX_DEPTH && beta < MATE_MIN && beta > -MATE_MIN) {
adocs/plan_todo/S116_razoring_depth_one.md	97	src/search.cpp:17	7862f41	WALK	define	MATE_MIN		MATE_MIN		#define MATE_MIN 48000
adocs/plan_todo/S116_razoring_depth_one.md	98	src/search.cpp:293	7862f41	WALK	func	quiescence		quiescence		int quiescence(int alpha,
adocs/plan_todo/S116_razoring_depth_one.md	99	src/search.cpp:684	7862f41	WALK	func	negamax		negamax		if (depth < 1) { return quiescence(alpha, beta, ply, 0, game, state); }
adocs/plan_todo/S116_razoring_depth_one.md	107	src/search.cpp:772	7862f41	WALK	func	negamax		negamax		}
adocs/plan_todo/S116_razoring_depth_one.md	107	src/search.cpp:774	7862f41	WALK	func	negamax		negamax		// Null move pruning. Give the opponent a free move; if the position is still
adocs/plan_todo/S116_razoring_depth_one.md	112	src/search.cpp:444-446	7862f41	WALK	func	quiescence		quiescence		// counter is a size_t, so the comparison is signed against unsigned. Both // sides are small and non-negative
adocs/plan_todo/S116_razoring_depth_one.md	114	tests/test_search.cpp:2808	7862f41	TITLE	title	pruning does not hide a forced mate		pruning does not hide a forced mate		TEST_CASE_FIXTURE(search_fixture_t, "pruning does not hide a forced mate")
adocs/plan_todo/S116_razoring_depth_one.md	115	tests/test_search.cpp:2847	7862f41	TITLE	title	pruning does not hide a mate against the material leader		pruning does not hide a mate against the material leader		TEST_CASE_FIXTURE(search_fixture_t,
adocs/plan_todo/S116_razoring_depth_one.md	152	src/search.cpp:766	7862f41	WALK	func	negamax		negamax		depth <= RFP_MAX_DEPTH && beta < MATE_MIN && beta > -MATE_MIN) {
adocs/plan_todo/S116_razoring_depth_one.md	169	src/search.cpp:608	7862f41	WALK	func	negamax		negamax		state->explored_nodes++;
adocs/plan_todo/S116_razoring_depth_one.md	170	src/search.cpp:302	7862f41	WALK	func	quiescence		quiescence		state->explored_nodes++;
adocs/plan_todo/S116_razoring_depth_one.md	171	src/search.cpp:684	7862f41	WALK	func	negamax		negamax		if (depth < 1) { return quiescence(alpha, beta, ply, 0, game, state); }
adocs/plan_todo/S116_razoring_depth_one.md	200	src/search.cpp:774-841	7862f41	WALK	func	negamax		negamax		// Null move pruning. Give the opponent a free move; if the position is still // good enough to fail high afte
adocs/plan_todo/S117_swar_packed_eval_score.md	26	adocs/specs.md:80-87	7862f41	CHOSEN			`adocs/specs.md` "A change is retained only against a measurement"			
adocs/plan_todo/S117_swar_packed_eval_score.md	85	src/eval_tables.hpp:55	7862f41	WALK	const	psqt_mg		psqt_mg		static constexpr int psqt_mg[6][64] = {
adocs/plan_todo/S117_swar_packed_eval_score.md	86	src/eval_tables.hpp:118	7862f41	WALK	const	psqt_eg		psqt_eg		static constexpr int psqt_eg[6][64] = {
adocs/plan_todo/S117_swar_packed_eval_score.md	87	src/evaluation.cpp:80-81	7862f41	SPAN	const	passed_pawn_mg	`src/evaluation.cpp` `passed_pawn_mg` and `src/evaluation.cpp` `passed_pawn_eg`	passed_pawn_mg	also passed_pawn_eg	const int passed_pawn_mg[6] = {0, -6, -4, 19, 59, -17}; const int passed_pawn_eg[6] = {15, 18, 46, 72, 96, 42}
adocs/plan_todo/S117_swar_packed_eval_score.md	88	src/evaluation.cpp:119-120	7862f41	SPAN	const	pawn_structure_mg	`src/evaluation.cpp` `pawn_structure_mg` and `src/evaluation.cpp` `pawn_structure_eg`	pawn_structure_mg	also pawn_structure_eg	const int pawn_structure_mg[PS_FEATURE_COUNT] = {-10, -9, -11}; const int pawn_structure_eg[PS_FEATURE_COUNT] 
adocs/plan_todo/S117_swar_packed_eval_score.md	89	src/evaluation.cpp:239-240	7862f41	SPAN	const	piece_placement_mg	`src/evaluation.cpp` `piece_placement_mg` and `src/evaluation.cpp` `piece_placement_eg`	piece_placement_mg	also piece_placement_eg	const int piece_placement_mg[PL_FEATURE_COUNT] = {0, 0, 0, 0}; const int piece_placement_eg[PL_FEATURE_COUNT] 
adocs/plan_todo/S117_swar_packed_eval_score.md	89	src/evaluation.cpp:639-640	7862f41	SPAN	const	tempo_mg	`src/evaluation.cpp` `tempo_mg` and `src/evaluation.cpp` `tempo_eg`	tempo_mg	also tempo_eg	const int tempo_mg = 0; const int tempo_eg = 0;
adocs/plan_todo/S117_swar_packed_eval_score.md	90	src/evaluation.cpp:747-748	7862f41	SPAN	const	mobility_mg	`src/evaluation.cpp` `mobility_mg` and `src/evaluation.cpp` `mobility_eg`	mobility_mg	also mobility_eg	const int mobility_mg[4] = {-1, 5, 8, 3}; // knight bishop rook queen const int mobility_eg[4] = {0, 5, 0, -6}
adocs/plan_todo/S117_swar_packed_eval_score.md	91	src/evaluation.cpp:790-793	7862f41	SPAN	const	king_safety_mg	`src/evaluation.cpp` `king_safety_mg` and `src/evaluation.cpp` `king_safety_eg`	king_safety_mg	also king_safety_eg	const int king_safety_mg[KS_FEATURE_COUNT] = {17, 20, 19, 34, -27, 26, 14, -40, -25}; const int king_safety_eg
adocs/plan_todo/S117_swar_packed_eval_score.md	93	src/data_structures.hpp:304-307	7862f41	AUTO	type	board_t		board_t		int32_t material; int32_t psqt_mg; int32_t psqt_eg; int32_t phase;
adocs/plan_todo/S117_swar_packed_eval_score.md	95	src/eval_tables.hpp:189-240	7862f41	CHOSEN			`src/eval_tables.hpp` `eval_add_piece` to `src/eval_tables.hpp` `eval_refresh`			
adocs/plan_todo/S117_swar_packed_eval_score.md	96	src/bitboard.cpp:687	7862f41	WALK	func	add_piece		add_piece		eval_add_piece(board, piece, square);
adocs/plan_todo/S117_swar_packed_eval_score.md	97	src/bitboard.cpp:937-938	7862f41	WALK	func	unmake_move_impl		unmake_move_impl		eval_remove_piece(board, rook.piece, rook.to); eval_add_piece(board, rook.piece, rook.from);
adocs/plan_todo/S117_swar_packed_eval_score.md	97	src/bitboard.cpp:953-954	7862f41	WALK	func	unmake_move_impl		unmake_move_impl		eval_remove_piece(board, promoted_to, move.to); eval_add_piece(board, pawn, move.to);
adocs/plan_todo/S117_swar_packed_eval_score.md	98	src/bitboard.cpp:967	7862f41	WALK	func	unmake_move_impl		unmake_move_impl		eval_add_piece(board, captured_pawn, captured_square);
adocs/plan_todo/S117_swar_packed_eval_score.md	98	src/bitboard.cpp:975-976	7862f41	WALK	func	unmake_move_impl		unmake_move_impl		eval_remove_piece(board, move.piece, move.to); eval_add_piece(board, move.piece, move.from);
adocs/plan_todo/S117_swar_packed_eval_score.md	98	src/bitboard.cpp:982	7862f41	WALK	func	unmake_move_impl		unmake_move_impl		eval_add_piece(board, entry->captured, move.to);
adocs/plan_todo/S117_swar_packed_eval_score.md	100	src/bitboard.cpp:596-604	7862f41	WALK	func	eval_accumulators_match		eval_accumulators_match		static bool eval_accumulators_match(const board_t* board) { board_t rebuilt = *board; eval_refresh(&rebuilt); 
adocs/plan_todo/S117_swar_packed_eval_score.md	101	tests/test_search.cpp:2798	7862f41	TITLE	title	a null move undoes itself exactly		a null move undoes itself exactly		REQUIRE_MESSAGE(std::memcmp(&before, &game.board, sizeof(board_t)) == 0,
adocs/plan_todo/S117_swar_packed_eval_score.md	101	tests/test_engine.cpp:63	7862f41	TITLE	title	engine: zobrist and unmake		engine: zobrist and unmake		REQUIRE_MESSAGE(memcmp(&before, &g->board, sizeof(board_t)) == 0,
